Name,Gender,Reason,Activity_based,Profit_based,Status_based,Family_member_sanctions,Dates,Doc_title,Doc_number,Doc_url,Case_Study,Nationality
Andrei Yurevich PAULIUCHENKA,male,"In his leadership position as the Head of Operational-Analytical Center, he is closely associated with the President and responsible for the repression of civil society, in particular interrupting connection to telecommunication networks as a tool of repression of civil society, peaceful demonstrators and journalists.",,,,,06-11-2020,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,unknown
Ihar Ivanavich BUZOUSKI,male,"In his leadership position as Deputy Minister of Information, he is responsible for the repression of civil society, in particular the Ministry of Information decision to cut off access to independent websites and limit internet access in Belarus in the wake of the 2020 presidential election, as a tool of repression of civil society, peaceful demonstrators and journalists.",,,,,06-11-2020,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,unknown
Natallia Mikalaeuna EISMANT,female,"In her position as Press Secretary of the President of Belarus, she is closely associated with the President and responsible for coordinating media activities of the President, including drafting statements and organising public appearances. She is therefores supporting the Lukashenka regime, including in the repression and intimidation campaign led by the State apparatus in the wake of the 2020 presidential election. In particular, with her public statements defending the President and criticising opposition activists as well as the peaceful protesters, made in the wake of the 2020 presidential election, she contributed to seriously undermining democracy and the rule of law in Belarus.",1,0,0,0,06-11-2020,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,unknown
Siarhei Yaugenavich ZUBKOU,male,"In his commanding position over ALFA Unit forces, he is responsible for the repression and intimidation campaign carried out by those forces in the wake of the 2020 presidential election, in particular arbitrary arrests and ill-treatment, including torture, of peaceful demonstrators as well as intimidation and violence against journalists.",,,,,06-11-2020,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,unknown
Andrei Aliakseevich RAUKOU,male,"In his former position as State Secretary of the Security Council, he has been closely associated with the President and responsible for the repression and intimidation campaign carried out by the State apparatus in the wake of the 2020 presidential election, in particular arbitrary arrests and ill-treatment, including torture, of peaceful demonstrators as well as intimidation and violence against journalists.; He remains active in the Lukashenka regime as the ambassador of Belarus to Azerbaijan.",,,,,06-11-2020,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,unknown
Pyotr Piatrovich MIKLASHEVICH,male,"As the chairman of the Constitutional Court, he is responsible for the Constitutional Court’s decision adopted on 25 August 2020, by which the results of the fraudulent elections were legitimised. He has therefore supported and facilitated actions of repression and intimidation campaign by the State apparatus against peaceful protestors and journalists and is therefore responsible for seriously undermining democracy and the rule of law in Belarus.",,,,,06-11-2020,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,unknown
Anatol Aliaksandravich SIVAK,male,"In his former leadership capacity as Chairman of the Minsk City Executive Committee, he was responsible for the repression and intimidation campaign run by the local apparatus in Minsk under his oversight in the wake of the 2020 presidential election, in particular arbitrary arrests and ill-treatment, including torture, of peaceful demonstrators as well as intimidation and violence against journalists. He made numerous public statements criticising peaceful protests taking place in Belarus.; In his current leadership position as Deputy Prime Minister he continues to support the Lukashenka regime.",,,,,17-12-2020,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,unknown
Ivan Mikhailavich EISMANT,male,"In his current position as Head of the Belarusian State Television and Radio Company, he is responsible for the dissemination of state propaganda in public media and continues to support the Lukashenka regime. This includes using media channels to support the President’s continuation of his term in office, despite the fraudulent presidential elections that took place on 9 August 2020, and the subsequent and repeated violent crackdown on peaceful and legitimate protests.; Eismont made public statements criticising the peaceful protesters and refused to provide media coverage of the protests. He also fired striking employees of Belteleradio Company under his management, thereby making him responsible for human rights violations.",,,,,17-12-2020,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,unknown
Uladzimir Stsiapanavich KARANIK,male,"In his former leadership capacity as the Minister of Healthcare, he was responsible for the use of healthcare services to repress peaceful protesters, including using ambulances to transport protesters in need of medical assistance to isolation wards rather than to hospitals. He made numerous public statements criticising the peaceful protests taking place in Belarus, on one occasion accusing a protester of being intoxicated.; In his current leadership position as the Governor of the Grodno/Hrodna Region/Oblast he continues to support the Lukashenka regime.",,,,,17-12-2020,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,unknown
Natallia Ivanauna KACHANAVA,female,"In her current leadership position as Chair of the Council of the Republic of the National Assembly of Belarus, she is responsible for supporting the decisions of the President in the field of domestic policy. She is also responsible for organising the fraudulent elections that took place on 9 August 2020. She made public statements defending the brutal crackdown of the security apparatus on peaceful demonstrators.",1,0,0,0,17-12-2020,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,unknown
Pavel Mikalaevich LIOHKI,male,"In his former leadership position as First Deputy Minister of Information, he is responsible for the repression of civil society, and in particular the Ministry of Information decision to cut off access to independent websites and limit internet access in Belarus in the wake of the 2020 presidential election, as a tool of repression of civil society, peaceful demonstrators and journalists.; He remains active in the Lukashenka regime as a minister counsellor at the Belarusian embassy in Moscow, Russia.",,,,,17-12-2020,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,unknown
Ihar Uladzimiravich LUTSKY,male,"In his former leadership position as Minister of Information, he was responsible for the repression of civil society, and in particular the Ministry of Information decision to cut off access to independent websites and limit internet access in Belarus in the wake of the 2020 presidential election, as a tool of repression of civil society, peaceful demonstrators and journalists.; He remains active in the Lukashenka regime as Deputy Head of the Presidential Administration.",,,,,17-12-2020,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,unknown
Andrei Ivanavich SHVED,male,"In his position as Prosecutor General, he is responsible for the ongoing repression of civil society and democratic opposition, and in particular the launching of numerous criminal proceedings against peaceful demonstrators, opposition leaders and journalists in the wake of the 2020 presidential elections. He also made public statements threatening participants in ‘unauthorised rallies’ with punishment.",,,,,17-12-2020,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,unknown
Genadz Andreevich BOGDAN,male,"In his former position of Deputy Head of the Belarus President Property Management Directorate, he oversees the functioning of numerous enterprises. The body under his leadership provides financial, material and technical, social, household and medical support to the State apparatus and republican authorities. He is closely associated with the President and continues to support the Lukashenka regime.",,,,,17-12-2020,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,unknown
Ihar Paulavich BURMISTRAU,male,"In his former leadership position as First Deputy Commander of the Internal Troops of the Ministry of Internal Affairs, he was responsible for the repression and intimidation campaign led by the Internal Troops under his command in the wake of the 2020 presidential election, in particular arbitrary arrests and ill-treatment, including torture, of peaceful demonstrators as well as intimidation and violence against journalists.; He was passed to the military reserve. He has the right to wear military uniform and insignia.",,,,,17-12-2020,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,unknown
Arciom Kanstantinavich DUNKA,male,"In his former leadership position as Senior Inspector for Special Matters of the Department of Financial Investigations of the State Control Committee, he was responsible for the repression and intimidation campaign led by the State apparatus in the wake of the 2020 presidential election, in particular investigations launched into opposition leaders and activists.; He remains active in the Lukashenka regime as the Deputy Head of the Vitebsk/Viciebsk Region/Oblast Office of the Department of Financial Investigations of the State Control Committee.",,,,,17-12-2020,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,unknown
