Name,Gender,Reason,Activity_based,Profit_based,Status_based,Family_member_sanctions,Dates,Doc_title,Doc_number,Doc_url,Case_Study,Nationality
Igor Vsevolodovich GIRKIN,male,"Identified as staff of the Main Intelligence Directorate of the General Staff of the Armed Forces of the Russian Federation (GRU). He was involved in incidents in Sloviansk. Head of the ‘Novorossia’ public movement. Former ‘Minister of Defence’ of the so-called ‘Donetsk People’s Republic’.; Organised, on 4 November 2016, a Russian March in Moscow for Russian nationalists who support the separatists in eastern Ukraine.; He actively supported the separatist activities in eastern Ukraine and he publicly supports the war against Ukraine and regularly calls on Russians to join military volunteer detachments.",,,,,29-04-2014,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,unknown
Vyacheslav Viktorovich VOLODIN,male,"Former First Deputy Chief of Staff of the Presidential Administration of Russia. Responsible for overseeing the political integration of the annexed Ukrainian region of Crimea into the Russian Federation.; Currently Speaker of the State Duma of the Russian Federation since 5 October 2016.; On 15 February 2022, Volodin supported, in the State Duma, the resolution asking President Vladimir Putin to recognise Ukrainian regions Donetsk and Luhansk as independent states.; On 22 February 2022, Volodin supported, in the State Duma, the ratification of the government decisions of the ‘Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Donetsk People’s Republic’ and the ‘Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Luhansk People’s Republic’.; On 3 October 2022, Volodin supported, in the State Duma, the legislation to annex the Donetsk, Luhansk, Kherson and Zaporizhzhia regions of Ukraine.",,,,,12-05-2014,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,unknown
Vladimir Anatolievich SHAMANOV,male,"Former Commander of the Russian Airborne Troops, Colonel-General. In his senior position, he holds responsibility for the deployment of Russian airborne forces in Crimea.; Former Chairperson of the Defence Committee of the State Duma of the Russian Federation.; Currently he is the Deputy Chairman of the State Duma Committee for the Development of Civil Society, Issues of Public and Religious Associations.; On 15 February 2022, Shamanov supported, in the State Duma, the resolution asking President Vladimir Putin to recognise Ukrainian regions Donetsk and Luhansk as independent states.; On 3 October 2022, Shamanov supported, in the State Duma, the legislation to annex the Donetsk, Luhansk, Kherson and Zaporizhzhia regions of Ukraine.",,,,,12-05-2014,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,unknown
Vladimir Nikolaevich PLIGIN,male,"Former member of the State Duma and former Chair of the Duma Constitutional Law Committee. Responsible for facilitating the adoption of legislation on the annexation of Crimea and Sevastopol into the Russian Federation.; Member of the Supreme Council of the United Russia party. Advisor to the Speaker of the Duma, Volodin. Currently leading researcher at the Institute of State and Law at the Russian Academy of Sciences.; Co-chairman of the Russian Lawyers’ Association.",,,,,12-05-2014,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,unknown
Petr Grigorievich JAROSH,male,Former head of the Federal Migration Service office for Crimea. Responsible for the systematic and expedited issuance of Russian passports for the residents of Crimea.,,,,,12-05-2014,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,unknown
Oleg Grigorievich KOZYURA,male,Former Head of the Federal Migration Service office for Sevastopol. Responsible for the systematic and expedited issuance of Russian passports for the residents of Sevastopol.; Former Chief of Staff of the Legislative Assembly of Sevastopol.; Advisor to the Governor of Sevastopol.,,,,,12-05-2014,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,unknown
Viacheslav PONOMARIOV,male,"Former self-declared ‘People’s Mayor’ of Sloviansk (until 10 June 2014). Ponomariov called on Vladimir Putin to send in Russian troops to protect the city and later asked him to supply weapons. Ponomariov’s men were involved in kidnappings (they captured activist Irma Krat and Simon Ostrovsky, a reporter for Vice News, both were later released, they detained military observers under the OSCE Vienna Document). Remains active in supporting separatist actions or policies.",,,,,12-05-2014,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,unknown
Igor Nikolaevich BEZLER (a.k.a. Bes (devil)),male,"One of the former leaders of the self-proclaimed militia of Horlivka. He took control of the building of the Security Service of Ukraine’s Office in the regional government in Donetsk and afterwards seized the Ministry of Internal Affairs’ district station in the town of Horlivka. He has links to Igor Strelkov/Girkin under whose command he was involved in the murder of the Peoples’ Deputy of Horlivka’s Municipal Council, Volodymyr Rybak.; Remains active in supporting separatist actions or policies. He returned to Berdyansk with Russian troops in April 2022 and is involved in ‘ensuring of public order’ in the region.",,,,,12-05-2014,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,unknown
Igor Evgenevich KAKIDZYANOV,male,"One of the former leaders of armed forces of the self‐proclaimed ‘Donetsk People’s Republic’. The aim of the forces is to ‘protect the people of the Donetsk People’s Republic and territorial integrity of the republic’ according to Pushylin, one of the leaders of the ‘Donetsk People’s Republic’.; Remains active in supporting separatist actions or policies.",,,,,12-05-2014,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,unknown
"Oleg TSARIOV, Oleh Anatoliyovych TSAROV",male,"Former Member of the Verkhovna Rada of Ukraine, as such publicly called for the creation of the so-called ‘Federal Republic of Novorossiya’, composed of south-eastern Ukrainian regions. Former ‘Speaker’ of the so-called ‘Parliament of the Union of the People’s Republics’ (‘Parliament of Novorossiya’).; Remains active in supporting separatist actions or policies.",,,,,12-05-2014,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,unknown
Roman Viktorovich LYAGIN,male,Former head of the ‘Donetsk People’s Republic’ Central Electoral Commission. Actively organised the referendum on 11 May 2014 on the self-determination of the ‘Donetsk People’s Republic’. Former ‘Minister of Labour and Social Policy’.; Subject to criminal proceedings in Ukraine.,,,,,12-05-2014,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,unknown
leksandr Sergeevich MALYKHINAlexander Sergeevich MALYHIN,male,Former head of the ‘Luhansk People’s Republic’ Central Electoral Commission. Actively organised the referendum on 11 May 2014 on the self-determination of the ‘Luhansk People’s Republic’.; Remains active in supporting separatist policies.,,,,,12-05-2014,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,unknown
Natalia Vladimirovna POKLONSKAYA,female,"Former member of the State Duma, elected from the illegally annexed Autonomous Republic of Crimea.; Former Prosecutor of the so-called ‘Republic of Crimea’. Actively implemented Russia’s annexation of Crimea.; Former Deputy Chairperson of the Committee for International affairs, member of the Commission on the investigation on foreign interference in the internal affairs of the Russian Federation, member of the Committee for security and countering corruption of the State Duma of the Russian Federation. Former Ambassador in the diplomatic corps of the Russian Federation.; Former Deputy Head of the Federal Agency for the Commonwealth of Independent States Affairs, Compatriots Living Abroad, and International Humanitarian Cooperation (Rossotrudnichestvo). Adviser to the Prosecutor-General of Russia since June 2022.; She was awarded the order ‘For loyalty to duty’ by the ‘authorities’ of the so-called ‘Republic of Crimea’ in 2015.",1,0,0,0,12-05-2014,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,unknown
Igor Sergeievich SHEVCHENKO,male,Former Prosecutor of Sevastopol and as such actively implementing Russia’s annexation of Sevastopol.; Prosecutor of the Republic of Adygea.,,,,,12-05-2014,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,unknown
Aleksandr Yurevich BORODAI,male,"Former so-called ‘Prime Minister of the Donetsk People’s Republic’, as such responsible for the separatist ‘governmental’ activities of the so-called ‘government of the Donetsk People’s Republic’ (e.g. on 8 July 2014 stated ‘our military is conducting a special operation against the Ukrainian “fascists”’), signatory of the Memorandum of Understanding on ‘Novorossiya union’. Remains active in supporting separatist actions or policies; heads the ‘Union of Donbas volunteers’.; Chairman of the Board of the Union of Volunteers of Donbas. Involved actively in recruitment and training of ‘volunteers’ sent to fight in Donbas.; Member of the State Duma since September 2021. He declared in October 2021 that separatist forces in Eastern Ukraine are ‘Russian forces’.; Deputy Chairman of the Committee of the State Duma for the Commonwealth of Independent States, Eurasian Integration and Relations with Compatriots.; He voted in favour of resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognise the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",,,,,12-07-2014,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,unknown
Alexander KHODAKOVSKY,male,"Former so-called ‘Minister of Security of the Donetsk People’s Republic’, as such responsible for the separatist security activities of the so-called ‘government of the Donetsk People’s Republic’. Remains active in supporting separatist actions or policies.; Commander of the ‘Vostok’ battalion of the ‘Ministry of Internal Affairs of the so-called Donetsk People’s Republic’ fighting in Mariupol. Therefore, he is responsible for actions which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",,,,,12-07-2014,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,unknown
