70,"Mohammad  (a.k.a. Mohamed, Muhammad, Mohammed) AL-SHAAR  (a.k.a. al-Chaar, al-Sha’ar, al-Cha’ar)",male,Political Security Division. Military official involved in the violence in Homs.,01-12-2011,02012R0036_20241125,COUNCIL_REGULATION_EU_36_2012_18_January_2012,http://data.europa.eu/eli/reg/2012/36/2024-11-25,unknown,Syria,EU
71,Khald  (a.k.a. Khaled) AL‐TAWEEL  (a.k.a. al‐Tawil),male,Political Security Division. Military official involved in the violence in Homs.,01-12-2011,02012R0036_20241125,COUNCIL_REGULATION_EU_36_2012_18_January_2012,http://data.europa.eu/eli/reg/2012/36/2024-11-25,unknown,Syria,EU
72,Ghiath  FAYAD  (a.k.a. Fayyad),male,Political Security Division. Military official involved in the violence in Homs.,01-12-2011,02012R0036_20241125,COUNCIL_REGULATION_EU_36_2012_18_January_2012,http://data.europa.eu/eli/reg/2012/36/2024-11-25,unknown,Syria,EU
73,Brigadier General Jawdat  Ibrahim  SAFI,male,"Ordered troops to shoot at protestors in and around Damascus, including Mo’adamiyeh, Douma, Abasiyeh, Duma.",23-01-2012,02012R0036_20241125,COUNCIL_REGULATION_EU_36_2012_18_January_2012,http://data.europa.eu/eli/reg/2012/36/2024-11-25,unknown,Syria,EU
74,"Major General Muhammad  (a.k.a. Mohammad, Muhammad, Mohammed) Ali  DURGHAM",male,"Ordered troops to shoot at protestors in and around Damascus, including Mo’adamiyeh, Douma, Abasiyeh, Duma.",23-01-2012,02012R0036_20241125,COUNCIL_REGULATION_EU_36_2012_18_January_2012,http://data.europa.eu/eli/reg/2012/36/2024-11-25,unknown,Syria,EU
75,Major General Ramadan  Mahmoud  RAMADAN,male,Ordered troops to shoot protestors in Baniyas and Deraa.,23-01-2012,02012R0036_20241125,COUNCIL_REGULATION_EU_36_2012_18_January_2012,http://data.europa.eu/eli/reg/2012/36/2024-11-25,unknown,Syria,EU
76,"Major General Naim  (a.k.a. Naaeem, Naeem, Na’eem, Naaim, Na’im) Jasem  SULEIMAN",male,Gave orders to troops to shoot protestors in Douma.,23-01-2012,02012R0036_20241125,COUNCIL_REGULATION_EU_36_2012_18_January_2012,http://data.europa.eu/eli/reg/2012/36/2024-11-25,unknown,Syria,EU
77,"Brigadier General Jihad  Mohamed  (a.k.a Mohammad, Muhammad, Mohammed) SULTAN",male,Gave orders to troops to shoot protestors in Douma.,23-01-2012,02012R0036_20241125,COUNCIL_REGULATION_EU_36_2012_18_January_2012,http://data.europa.eu/eli/reg/2012/36/2024-11-25,unknown,Syria,EU
78,"Major General Fo’ad  (a.k.a. Fouad, Fu’ad) HAMOUDEH  (a.k.a. Hammoudeh, Hammoude, Hammouda, Hammoudah)",male,Gave orders to troops to shoot protestors in Idlib at the beginning of September 2011.,23-01-2012,02012R0036_20241125,COUNCIL_REGULATION_EU_36_2012_18_January_2012,http://data.europa.eu/eli/reg/2012/36/2024-11-25,unknown,Syria,EU
79,Major General Bader  AQEL,male,Gave soldiers orders to pick up the bodies and hand them over to the mukhabarat and responsible for the violence in Bukamal.,23-01-2012,02012R0036_20241125,COUNCIL_REGULATION_EU_36_2012_18_January_2012,http://data.europa.eu/eli/reg/2012/36/2024-11-25,unknown,Syria,EU
80,Brigadier General Ghassan  AFIF  (a.k.a. Afeef),male,"Commander of military operations in Homs, Baniyas and Idlib.",23-01-2012,02012R0036_20241125,COUNCIL_REGULATION_EU_36_2012_18_January_2012,http://data.europa.eu/eli/reg/2012/36/2024-11-25,unknown,Syria,EU
81,"Brigadier General Mohamed  (a.k.a. Mohammad, Muhammad, Mohammed) MAARUF  (a.k.a. Maarouf, Ma'ruf)",male,Commander of military operations in Homs. Gave orders to shoot protestors in Homs.,23-01-2012,02012R0036_20241125,COUNCIL_REGULATION_EU_36_2012_18_January_2012,http://data.europa.eu/eli/reg/2012/36/2024-11-25,unknown,Syria,EU
82,Brigadier General Yousef  ISMAIL  (a.k.a. Ismael),male,Gave orders to troops to shoot at houses and people on roofs during a funeral in Talbiseh for protesters killed the previous day.,23-01-2012,02012R0036_20241125,COUNCIL_REGULATION_EU_36_2012_18_January_2012,http://data.europa.eu/eli/reg/2012/36/2024-11-25,unknown,Syria,EU
83,Brigadier General Jamal YUNES,male,Gave orders to troops to shoot at protestors in Mo'adamiyeh.; Head of the Military Security Committee in Hama in 2018.,23-01-2012,02012R0036_20241125,COUNCIL_REGULATION_EU_36_2012_18_January_2012,http://data.europa.eu/eli/reg/2012/36/2024-11-25,unknown,Syria,EU
84,Brigadier General Ali  DAWWA,male,Gave orders to troops to shoot protestors in Al‐Herak.,23-01-2012,02012R0036_20241125,COUNCIL_REGULATION_EU_36_2012_18_January_2012,http://data.europa.eu/eli/reg/2012/36/2024-11-25,unknown,Syria,EU
85,"Major General Mohamed  (a.k.a. Mohammad, Muhammad, Mohammed) KHADDOR  (a.k.a. Khaddour, Khaddur, Khadour, Khudour)",male,Gave orders to troops to beat protesters with sticks and then arrest them. Responsible for repression of peaceful protestors in Douma.,23-01-2012,02012R0036_20241125,COUNCIL_REGULATION_EU_36_2012_18_January_2012,http://data.europa.eu/eli/reg/2012/36/2024-11-25,unknown,Syria,EU
86,Wafiq  (a.k.a. Wafeeq) NASSER,male,"As Head of the Suwayda Regional Branch of the Department for Military Intelligence, responsible for arbitrary detention and torture of detainees in Suwayda.",23-01-2012,02012R0036_20241125,COUNCIL_REGULATION_EU_36_2012_18_January_2012,http://data.europa.eu/eli/reg/2012/36/2024-11-25,unknown,Syria,EU
87,"Ahmed  (a.k.a. Ahmad) DIBE  (a.k.a. Dib, Deeb)",male,"As Head of the Deraa Regional Branch of the General Security Directorate, responsible for arbitrary detention and torture of detainees in Deraa.",23-01-2012,02012R0036_20241125,COUNCIL_REGULATION_EU_36_2012_18_January_2012,http://data.europa.eu/eli/reg/2012/36/2024-11-25,unknown,Syria,EU
88,"Makhmoud  (a.k.a. Mahmoud) AL‐KHATTIB  (a.k.a. al‐Khatib, al‐Khateeb)",male,"As Head of the Investigative Branch of the Political Security Directorate, responsible for detention and torture of detainees.",23-01-2012,02012R0036_20241125,COUNCIL_REGULATION_EU_36_2012_18_January_2012,http://data.europa.eu/eli/reg/2012/36/2024-11-25,unknown,Syria,EU
89,"Mohamed  (a.k.a. Mohammad, Muhammad, Mohammed) Heikmat  (a.k.a. Hikmat, Hekmat) IBRAHIM",male,"Head of the police of Al‐Hassaka. Major General. As former Head of the Operations Branch of the Political Security Directorate, was responsible for detention and torture of detainees.",23-01-2012,02012R0036_20241125,COUNCIL_REGULATION_EU_36_2012_18_January_2012,http://data.europa.eu/eli/reg/2012/36/2024-11-25,unknown,Syria,EU
90,Nasser  (a.k.a. Naser) AL‐ALI,male,Head of the Political Security Directorate since July 2019. Responsible for detention and torture of detainees.,23-01-2012,02012R0036_20241125,COUNCIL_REGULATION_EU_36_2012_18_January_2012,http://data.europa.eu/eli/reg/2012/36/2024-11-25,unknown,Syria,EU
91,Dr. Wael  Nader  AL–HALQI  (a.k.a. al‐Halki),male,"Former Prime Minister, in office until 3.7.2016, and former Minister of Health. As a former Government Minister, shares responsibility for the Syrian regime’s violent repression of the civilian population. Chair of the Board of Trustees of the Qasyoun Private University.",27-02-2012,02012R0036_20241125,COUNCIL_REGULATION_EU_36_2012_18_January_2012,http://data.europa.eu/eli/reg/2012/36/2024-11-25,unknown,Syria,EU
92,Mohammad Ibrahim AL-SHA’AR,male,"Former Minister of the Interior. As a former Government Minister, shares responsibility for the Syrian regime’s violent repression of the civilian population. Vice Chair of the National Progressive Front of Syria.",01-12-2011,02012R0036_20241125,COUNCIL_REGULATION_EU_36_2012_18_January_2012,http://data.europa.eu/eli/reg/2012/36/2024-11-25,unknown,Syria,EU
93,"Mohammad  (a.k.a. Mohamed, Muhammad, Mohammed) AL-JLEILATI",male,"Former Minister of Finance, in office until 9.2.2013. As a former Government Minister, shares responsibility for the Syrian regime’s violent repression of the civilian population.",01-12-2011,02012R0036_20241125,COUNCIL_REGULATION_EU_36_2012_18_January_2012,http://data.europa.eu/eli/reg/2012/36/2024-11-25,unknown,Syria,EU
94,Imad  Mohammad,male,"Former Prime Minister and Former Minister of Electricity.; As a former Government Minister, shares responsibility for the Syrian regime’s violent repression of the civilian population.",23-03-2012,02012R0036_20241125,COUNCIL_REGULATION_EU_36_2012_18_January_2012,http://data.europa.eu/eli/reg/2012/36/2024-11-25,unknown,Syria,EU
95,Omar  Ibrahim  GHALAWANJI,male,"Former Vice Prime Minister for Services Affairs, former Minister of Local Administration, in office until 3.7.2016. As a former Government Minister, shares responsibility for the Syrian regime’s violent repression of the civilian population.",23-03-2012,02012R0036_20241125,COUNCIL_REGULATION_EU_36_2012_18_January_2012,http://data.europa.eu/eli/reg/2012/36/2024-11-25,unknown,Syria,EU
96,Joseph  SUWAID,male,"Former Minister of State, in office until at least 21.1.2014. As a former Government Minister, shares responsibility for the Syrian regime’s violent repression of the civilian population. Chair of the Amana wing of the Syrian Social Nationalist Party.",23-03-2012,02012R0036_20241125,COUNCIL_REGULATION_EU_36_2012_18_January_2012,http://data.europa.eu/eli/reg/2012/36/2024-11-25,unknown,Syria,EU
97,Hussein  (a.k.a. Hussain) Mahmoud  FARZAT,male,"Former Minister of State, in office until at least 2014. As a former Government Minister, shares responsibility for the Syrian regime’s violent repression of the civilian population.",23-03-2012,02012R0036_20241125,COUNCIL_REGULATION_EU_36_2012_18_January_2012,http://data.europa.eu/eli/reg/2012/36/2024-11-25,unknown,Syria,EU
98,Mansour  Fadlallah  AZZAM,male,"Minister for Presidency Affairs. As a Government Minister, shares responsibility for the Syrian regime’s violent repression of the civilian population.",27-02-2012,02012R0036_20241125,COUNCIL_REGULATION_EU_36_2012_18_January_2012,http://data.europa.eu/eli/reg/2012/36/2024-11-25,unknown,Syria,EU
99,Emad Abdul-Ghani SABOUNI,male,"Former Minister of Telecommunications and Technology, in office until at least April 2014. As a former Government Minister, shares responsibility for the Syrian regime’s violent repression of the civilian population. Former Head of Planning and International Cooperation Agency (PICC). The PICC is a government agency, affiliated to the Prime Ministry and produces, in particular, the five-year plans that provide the broad guidelines for the Government’s economic and development policies.",27-02-2012,02012R0036_20241125,COUNCIL_REGULATION_EU_36_2012_18_January_2012,http://data.europa.eu/eli/reg/2012/36/2024-11-25,unknown,Syria,EU
100,Tayseer  Qala  AWWAD,male,Former Minister of Justice. Associated with the Syrian regime and its violent repression of the civilian population. Former Head of Military Court. Member of the High Judicial Council.,23-09-2011,02012R0036_20241125,COUNCIL_REGULATION_EU_36_2012_18_January_2012,http://data.europa.eu/eli/reg/2012/36/2024-11-25,unknown,Syria,EU
101,Adnan Hassan MAHMOUD,male,"Former Syrian Ambassador to Iran until 2020. Former Minister of Information in power after May 2011. As a former Government Minister, shares responsibility for the Syrian regime’s violent repression of the civilian population.",23-09-2011,02012R0036_20241125,COUNCIL_REGULATION_EU_36_2012_18_January_2012,http://data.europa.eu/eli/reg/2012/36/2024-11-25,unknown,Syria,EU
102,Khalaf Souleymane ABDALLAH,male,"Former Minister of Labour in power after May 2011 (appointed 27.8.2014). As a former Government Minister, shares responsibility for the Syrian regime’s violent repression of the civilian population.",21-10-2014,02012R0036_20241125,COUNCIL_REGULATION_EU_36_2012_18_January_2012,http://data.europa.eu/eli/reg/2012/36/2024-11-25,unknown,Syria,EU
103,Sufian  ALLAW,male,Former Minister of Oil and Mineral Resources. Associated with the Syrian regime and its violent repression of the civilian population.,27-02-2012,02012R0036_20241125,COUNCIL_REGULATION_EU_36_2012_18_January_2012,http://data.europa.eu/eli/reg/2012/36/2024-11-25,unknown,Syria,EU
104,Dr Adnan  SLAKHO,male,Former Minister of Industry. Former Minister of Education and current business development consultant in the Ministry of Local Administration. Associated with the Syrian regime and its violent repression of the civilian population.,27-02-2012,02012R0036_20241125,COUNCIL_REGULATION_EU_36_2012_18_January_2012,http://data.europa.eu/eli/reg/2012/36/2024-11-25,unknown,Syria,EU
105,Dr Saleh  AL-RASHED,male,Former Minister of Education and current Head of the International Relations Department at the Faculty of International Relations and Diplomacy at Al-Sham Private University. Associated with the Syrian regime and its violent repression of the civilian population.,27-02-2012,02012R0036_20241125,COUNCIL_REGULATION_EU_36_2012_18_January_2012,http://data.europa.eu/eli/reg/2012/36/2024-11-25,unknown,Syria,EU
106,"Ghiath  JERAATLI  (a.k.a. Jer'atli, Jir'atli, Jiraatli)",male,Former Minister of State. Associated with the Syrian regime and its violent repression of the civilian population.,23-03-2012,02012R0036_20241125,COUNCIL_REGULATION_EU_36_2012_18_January_2012,http://data.europa.eu/eli/reg/2012/36/2024-11-25,unknown,Syria,EU
107,Yousef  Suleiman  AL‐AHMAD  (a.k.a. al‐Ahmed),male,Former Minister of State. Associated with the Syrian regime and its violent repression of the civilian population.,23-03-2012,02012R0036_20241125,COUNCIL_REGULATION_EU_36_2012_18_January_2012,http://data.europa.eu/eli/reg/2012/36/2024-11-25,unknown,Syria,EU
108,"Hassan (,) AL‐SARI",male,Former Minister of State. Associated with the Syrian regime and its violent repression of the civilian population.,23-03-2012,02012R0036_20241125,COUNCIL_REGULATION_EU_36_2012_18_January_2012,http://data.europa.eu/eli/reg/2012/36/2024-11-25,unknown,Syria,EU
109,Bouthaina  SHAABAN,female,Political and Media Advisor to the President since July 2008 and as such associated with the violent crackdown on the civilian population.,26-06-2012,02012R0036_20241125,COUNCIL_REGULATION_EU_36_2012_18_January_2012,http://data.europa.eu/eli/reg/2012/36/2024-11-25,unknown,Syria,EU
110,"Brigadier General Sha’afiq  (a.k.a. Shafiq, Shafik) MASA  (a.k.a. Massa)",male,Head of Branch 215 (Damascus) of the army’s intelligence service. Responsible for the torture of detained opponents. Involved in repressive actions against civilians.,24-07-2012,02012R0036_20241125,COUNCIL_REGULATION_EU_36_2012_18_January_2012,http://data.europa.eu/eli/reg/2012/36/2024-11-25,unknown,Syria,EU
