Name_id,Name,Gender,Statement_of_reason,Activity-based,Profit_based,Status_based,Family-member_sanctions,Date_designated,Doc_num,Doc_title,Doc_url,Nationality,Regime_name,Designation_source,Unnamed: 15
48,anastasia uladzimirouna benedzisiuk,female,"Anastasia Benedzisiuk is one of the leading propagandists of the Lukashenka regime and the Head of the Reporters Department at the TV News Agency, preparing reportages for the Belarus 1 TV channel.; She hosts the information program ‘Plan B’ at the state-owned ‘Belarus 1’ TV channel. In her programme and reports for the Belarus 1 TV channel, she spreads Russian propaganda narratives about a ‘nazi regime in Ukraine’, the Ukrainian armed forces, as well as President Lukashenka’s propaganda against the Belarusian opposition and Kalinousky regiment. She also spreads propaganda against Western sanctions.; In 2023, Anastasia Benedzisiuk was given an official award with gratitude from Lukashenka for her ‘significant contribution to the implementation of state information policy, high professionalism, objective and comprehensive coverage of the events of the socio-political and socio-cultural life of the country’.; She is therefore benefiting from and supporting the Lukashenka regime.",1,1,0,0,03-08-2023,02006R0765-20250226,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarussian,Belarus,EU,
49,anastasia vasileuna achalava,female,"In her position as judge of the Leninsky District Court in Minsk, Anastasia Achalava is responsible for numerous politically motivated rulings against journalists, activists and protesters, in particular the sentencing of Coordination Council member Dzmitry Kruk, as well as against medical personnel and senior citizens. Reliance on statements of anonymous witnesses was reported during trials conducted under her supervision. She is therefore responsible for serious human rights violations and for seriously undermining the rule of law, as well as for the repression of civil society and democratic opposition.",1,0,0,0,21-06-2021,02006R0765-20250226,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarusian,Belarus,EU,
50,halina knizhonak,female,"In her position as judge of Mazyr district court, Halina Knizhonak is responsible for numerous politically-motivated rulings against peaceful protesters, in particular the sentencing of Hleb Koipish, Uladzislau Hancharou, Aliaksandr Tsimashenka and Daniil Skipalski. She has sentenced people to terms of imprisonment for taking part in peaceful protests against the Lukashenka regime.; She is therefore responsible for serious human rights violations and for seriously undermining the rule of law, as well as for the repression of civil society and democratic opposition in Belarus.",1,0,0,0,03-08-2023,02006R0765-20250226,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,http://data.europa.eu/eli/reg/2006/765/2025-02-26,unknown,Belarus,EU,
51,hanna barisauna liavusik,female,"In her position as judge of the Leninski district court of Hrodna, Hanna Liavusik is responsible for numerous politically-motivated rulings against peaceful protesters, in particular the sentencing of Alexander Tyelega. She has sentenced people to fines and prison terms for speaking up against violence and repression.; She is therefore responsible for serious human rights violations and for seriously undermining the rule of law, as well as for the repression of civil society and democratic opposition in Belarus.",1,0,0,0,03-08-2023,02006R0765-20250226,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarusian,Belarus,EU,
52,hanna mikhailauna asipenka,female,"Hanna Asipenka is a Belarussian judge who serves in a Court of Bobruisk District and Bobruisk. She has issued politically-motivated rulings against the opponents of the Belarusian authorities. Between 2020 and 2023, she took an active part in the sentencing of political opponents of the regime. During that period, she handed down at least 13 sentences, including in the cases of two independent media journalists.; She is therefore responsible for serious violations of human rights and the repression of civil society and democratic opposition in Belarus.",1,0,0,0,03-08-2023,02006R0765-20250226,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarusian,Belarus,EU,
54,hanna mikhailauna sakalouskaya,female,"In her position as judge at the Supreme Court of the Republic of Belarus, Hanna Sakalouskaya is responsible for the politically motivated decision to liquidate the Belarus PEN Center – a Belarusian civil society organisation. She is also responsible for a politically motivated decision leading up to the liquidation of the Belarus Helsinki Committee (BHC), as on 2 September 2021 she dismissed the complaint from BHC concerning the warning directed towards BHC by the Belarusian Ministry of Justice.; She is therefore responsible for serious human rights violations and for seriously undermining the rule of law, as well as for the repression of civil society and democratic opposition.",1,0,0,0,02-12-2021,02006R0765-20250226,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarusian,Belarus,EU,
55,ina leanidauna paulouskaya,female,"In her position as judge of Baranovichi District Court, Ina Paulouskaya is responsible for numerous politically-motivated rulings against peaceful protesters, in particular the sentencing of Vitaly Korsak and Anatoly Pugach. She has sentenced people to prison terms and fines for criticizing President Lukashenka and protesting against the outcome of the presidential elections of 2020.; She is therefore responsible for serious human rights violations and for seriously undermining the rule of law, as well as for the repression of civil society and democratic opposition in Belarus.",1,0,0,0,03-08-2023,02006R0765-20250226,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarusian,Belarus,EU,
56,irina aliaksandrauna tselikavets,female,"In her former position as a member of the CEC college, she was responsible for its misconduct in the 2020 presidential electoral process, its non-compliance with basic international standards of fairness and transparency and its falsification of election results.; The CEC and its college have, in particular, organised the dismissal of certain opposition candidates on spurious grounds and placed disproportionate restrictions on observers in polling stations. The CEC has also ensured that the election commissions under its supervision are composed in a biased manner.",1,0,0,0,02-10-2020,02006R0765-20250226,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,http://data.europa.eu/eli/reg/2006/765/2025-02-26,unknown,Belarus,EU,
57,irina vladimirovna podkovyrova,female,"Iryna Padkavyrava is a prosecutor. She has been associated with the prosecuting authorities since at least 2009, when she served as a senior prosecutor in the Gomel region. In 2022, she acted as a prosecutor in the trial of an independent journalist affiliated with TVP and Belsat TV. At the time, she requested a 4-year prison sentence for the journalist. She also took part in the consideration of appeals against sentences handed down for posting entries on Belarusian social media critical of the government and its officials. As a prosecutor, she supported the penalties, considering them adequate and fair.; She is therefore responsible for serious violations of human rights and the repression of civil society and democratic opposition in Belarus.",1,0,1,0,05-08-2024,02006R0765-20250226,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarusian,Belarus,EU,
58,iryna barisauna akulovich,female,"Iryna Akulovich is a long-time supporter of Aliaksandr Lukashenka. In 2018, she was appointed by him as director-general of the biggest State news agency, Belarusian Telegraph Agency (BelTA), and still holds that position. BelTA, through its publications and activities, such as photo exhibitions and public events, extensively promotes Lukashenka and his regime.; In her public statements and activities, Iryna Akulovich has shown support for Lukashenka and his narratives regarding the democratic opposition. As a head of BelTA, she sets the tone and direction of the news agency and views the media as a tool to preserve the current regime of the country. She is therefore supporting the Lukashenka regime.",1,0,0,0,05-08-2024,02006R0765-20250226,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarusian,Belarus,EU,
59,iryna leanidauna maiko,female,"Iryna Maiko is a Belarusian judge of the Minsk Regional Court. She was appointed by Aliaksandr Lukashenka. She issued sentences against citizens who voiced their opinions against the President and the regime’s authorities, e.g. Roman Yankouski and Mikhail Nemtsov, for the dissent they expressed on social media and offline.; She is therefore responsible for the repression of civil society.",1,0,0,0,16-12-2024,02006R0765-20250226,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarusian,Belarus,EU,
60,iryna uladzimirauna padkavyrava,female,"Iryna Padkavyrava is a Belarussian prosecutor. She has been associated with the prosecuting authorities since at least 2009, when she served as a senior prosecutor in the Gomel region. In 2022, she acted as a prosecutor in the trial of an independent journalist affiliated with TVP and Belsat TV. At the time, she requested a four-year prison sentence for the journalist. She also took part in the consideration of appeals against sentences handed down for posting entries on Belarusian social media which were unfavourable to the government and its officials. As a prosecutor, she supported the penalties, considering them adequate and fair.; She is therefore responsible for serious violations of human rights and the repression of civil society and democratic opposition in Belarus.",1,0,1,0,03-08-2023,02006R0765-20250226,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarusian,Belarus,EU,
61,iryna vasieuna pradun,female,"Iryna Pradun is a Belarusian judge and chairperson of the court of the Rogachev district of the Gomel region. She was appointed by Aliaksandr Lukashenka. She issued sentences against a large number of citizens of Belarus who voiced their opinions against the President. She also issued sentences against a number of individuals for their alleged participation in protests and for resisting the brutality of the Belarusian law enforcement authorities, e.g. in the case against Evgeny Kokhanovsky, who according to human rights defenders was coerced into pleading guilty to having taken part in protests.; She is therefore responsible for the repression of civil society.",1,0,0,0,16-12-2024,02006R0765-20250226,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarusian,Belarus,EU,
62,ksenia piatrouna lebedzeva,female,"Ksenia Lebedzeva is one of the leading propagandists of the Lukashenka regime and is closely associated with regime media. She is Belarusian TV presenter at the state-owned ‘Belarus 1’ channel. Since July 2021, she has hosted the information and analytical programme ‘This is different’ at the state-owned ‘Belarus 1’ TV channel. In her column and reports for Belarus 1 TV channel, she promotes Russian propaganda regarding Russia’s war of aggression against Ukraine, and Belarus state propaganda directed against opposition and neighbouring countries. Ksenia Lebedzeva is promoting the idea that Ukraine, together with NATO, has been launching information and psychological special operations against Belarus since 2020 and the Lukashenka narrative that opposition representatives are financed by Western countries.; On 16.1. 2021, Ksenia Lebedzeva was awarded with gratitude by President Lukashenka for ‘a significant contribution to the implementation of state information policy, high professionalism, objective and comprehensive coverage of the events of the socio-political and socio-cultural life of the country’.; Therefore, Ksenia Lebedeva is benefiting from and supporting and the Lukashenka regime.",1,1,1,0,03-08-2023,02006R0765-20250226,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarusian,Belarus,EU,
